match_id,date,venue,team_a,team_b,team_a_players_total,team_a_players_known,team_a_coverage,team_b_players_total,team_b_players_known,team_b_coverage,total_players,known_players,total_coverage,tier,tier_num,match_type,gender,event,has_outcome
1167086,2019-04-27,"Lord's, London",Sussex,Middlesex,11,3,27.3,11,4,36.4,22,7,31.8,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167087 (2),2019-04-28,"County Ground, New Road, Worcester",Warwickshire,Worcestershire,11,1,9.1,11,1,9.1,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167087,2019-04-28,"County Ground, New Road, Worcester",Warwickshire,Worcestershire,11,1,9.1,11,1,9.1,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167088 (2),2019-04-28,"Trent Bridge, Nottingham",Yorkshire,Nottinghamshire,11,2,18.2,11,4,36.4,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167088,2019-04-28,"Trent Bridge, Nottingham",Yorkshire,Nottinghamshire,11,2,18.2,11,4,36.4,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167089 (2),2019-04-28,"Old Trafford, Manchester",Leicestershire,Lancashire,11,1,9.1,11,2,18.2,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167089,2019-04-28,"Old Trafford, Manchester",Leicestershire,Lancashire,11,1,9.1,11,2,18.2,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167090 (2),2019-04-28,"County Ground, Bristol",Somerset,Gloucestershire,11,3,27.3,11,0,0.0,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167090,2019-04-28,"County Ground, Bristol",Somerset,Gloucestershire,11,3,27.3,11,0,0.0,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167092 (2),2019-04-28,"County Ground, Chelmsford",Essex,Hampshire,11,4,36.4,11,5,45.5,22,9,40.9,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167092,2019-04-28,"County Ground, Chelmsford",Essex,Hampshire,11,4,36.4,11,5,45.5,22,9,40.9,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167093 (2),2019-04-28,"Riverside Ground, Chester-le-Street",Derbyshire,Durham,11,1,9.1,11,1,9.1,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167093,2019-04-28,"Riverside Ground, Chester-le-Street",Derbyshire,Durham,11,1,9.1,11,1,9.1,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167094 (2),2019-04-30,"County Ground, Bristol",Glamorgan,Gloucestershire,11,2,18.2,11,0,0.0,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167094,2019-04-30,"County Ground, Bristol",Glamorgan,Gloucestershire,11,2,18.2,11,0,0.0,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167095 (2),2019-04-30,"County Ground, Chelmsford",Essex,Sussex,11,4,36.4,11,3,27.3,22,7,31.8,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167095,2019-04-30,"County Ground, Chelmsford",Essex,Sussex,11,4,36.4,11,3,27.3,22,7,31.8,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167096 (2),2019-04-30,"Roseworth Terrace, Gosforth",Durham,Lancashire,11,0,0.0,11,2,18.2,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167096,2019-04-30,"Roseworth Terrace, Gosforth",Durham,Lancashire,11,0,0.0,11,2,18.2,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167097 (2),2019-04-30,"County Ground, Derby",Warwickshire,Derbyshire,11,1,9.1,11,3,27.3,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167097,2019-04-30,"County Ground, Derby",Warwickshire,Derbyshire,11,1,9.1,11,3,27.3,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167098 (2),2019-04-30,"Kennington Oval, London",Hampshire,Surrey,11,5,45.5,11,1,9.1,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167098,2019-04-30,"Kennington Oval, London",Hampshire,Surrey,11,5,45.5,11,1,9.1,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167099 (2),2019-05-01,"County Ground, New Road, Worcester",Nottinghamshire,Worcestershire,11,2,18.2,11,2,18.2,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167099,2019-05-01,"County Ground, New Road, Worcester",Nottinghamshire,Worcestershire,11,2,18.2,11,2,18.2,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167100 (2),2019-05-01,"County Ground, Northampton",Northamptonshire,Yorkshire,11,2,18.2,11,2,18.2,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167100,2019-05-01,"County Ground, Northampton",Northamptonshire,Yorkshire,11,2,18.2,11,2,18.2,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167101 (2),2019-05-01,"Radlett Cricket Club, Radlett",Middlesex,Somerset,11,1,9.1,11,3,27.3,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167101,2019-05-01,"Radlett Cricket Club, Radlett",Middlesex,Somerset,11,1,9.1,11,3,27.3,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167102 (2),2019-05-02,"Old Trafford, Manchester",Lancashire,Derbyshire,11,0,0.0,11,3,27.3,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167102,2019-05-02,"Old Trafford, Manchester",Lancashire,Derbyshire,11,0,0.0,11,3,27.3,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167103 (2),2019-05-02,"Kennington Oval, London",Surrey,Kent,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167103,2019-05-02,"Kennington Oval, London",Surrey,Kent,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167106 (2),2019-05-04,"Grace Road, Leicester",Northamptonshire,Leicestershire,11,1,9.1,11,2,18.2,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167106,2019-05-04,"Grace Road, Leicester",Northamptonshire,Leicestershire,11,1,9.1,11,2,18.2,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167107 (2),2019-05-04,"Edgbaston, Birmingham",Lancashire,Warwickshire,11,1,9.1,11,2,18.2,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167107,2019-05-04,"Edgbaston, Birmingham",Lancashire,Warwickshire,11,1,9.1,11,2,18.2,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167108 (2),2019-05-04,"County Ground, New Road, Worcester",Worcestershire,Yorkshire,11,2,18.2,11,3,27.3,22,5,22.7,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167108,2019-05-04,"County Ground, New Road, Worcester",Worcestershire,Yorkshire,11,2,18.2,11,3,27.3,22,5,22.7,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167109 (2),2019-05-05,"Kent County Cricket Ground, Beckenham",Essex,Kent,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167109,2019-05-05,"Kent County Cricket Ground, Beckenham",Essex,Kent,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167110 (2),2019-05-05,"Lord's, London",Glamorgan,Middlesex,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167110,2019-05-05,"Lord's, London",Glamorgan,Middlesex,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167111 (2),2019-05-05,"The Cooper Associates County Ground, Taunton",Somerset,Hampshire,11,3,27.3,11,4,36.4,22,7,31.8,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167111,2019-05-05,"The Cooper Associates County Ground, Taunton",Somerset,Hampshire,11,3,27.3,11,4,36.4,22,7,31.8,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167112 (2),2019-05-05,"The Saffrons, Eastbourne",Gloucestershire,Sussex,11,0,0.0,11,2,18.2,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167112,2019-05-05,"The Saffrons, Eastbourne",Gloucestershire,Sussex,11,0,0.0,11,2,18.2,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167113 (2),2019-05-06,"County Ground, Derby",Derbyshire,Worcestershire,11,3,27.3,11,2,18.2,22,5,22.7,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167113,2019-05-06,"County Ground, Derby",Derbyshire,Worcestershire,11,3,27.3,11,2,18.2,22,5,22.7,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167114 (2),2019-05-06,"Grace Road, Leicester",Leicestershire,Warwickshire,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167114,2019-05-06,"Grace Road, Leicester",Leicestershire,Warwickshire,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167115 (2),2019-05-06,"County Ground, Northampton",Northamptonshire,Nottinghamshire,11,1,9.1,11,5,45.5,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167115,2019-05-06,"County Ground, Northampton",Northamptonshire,Nottinghamshire,11,1,9.1,11,5,45.5,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167116 (2),2019-05-06,"Headingley, Leeds",Durham,Yorkshire,11,2,18.2,11,2,18.2,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167116,2019-05-06,"Headingley, Leeds",Durham,Yorkshire,11,2,18.2,11,2,18.2,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167117 (2),2019-05-07,"The Cooper Associates County Ground, Taunton",Surrey,Somerset,11,1,9.1,11,3,27.3,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167117,2019-05-07,"The Cooper Associates County Ground, Taunton",Surrey,Somerset,11,1,9.1,11,3,27.3,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167118 (2),2019-05-07,"County Ground, Hove",Sussex,Glamorgan,11,3,27.3,11,1,9.1,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167118,2019-05-07,"County Ground, Hove",Sussex,Glamorgan,11,3,27.3,11,1,9.1,22,4,18.2,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167119 (2),2019-05-07,"St Lawrence Ground, Canterbury",Middlesex,Kent,11,1,9.1,11,0,0.0,22,1,4.5,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167119,2019-05-07,"St Lawrence Ground, Canterbury",Middlesex,Kent,11,1,9.1,11,0,0.0,22,1,4.5,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167120 (2),2019-05-07,"County Ground, Chelmsford",Essex,Gloucestershire,11,2,18.2,11,0,0.0,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167120,2019-05-07,"County Ground, Chelmsford",Essex,Gloucestershire,11,2,18.2,11,0,0.0,22,2,9.1,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167121 (2),2019-05-10,"County Ground, New Road, Worcester",Somerset,Worcestershire,11,3,27.3,11,2,18.2,22,5,22.7,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167121,2019-05-10,"County Ground, New Road, Worcester",Somerset,Worcestershire,11,3,27.3,11,2,18.2,22,5,22.7,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167122 (2),2019-05-10,"Lord's, London",Lancashire,Middlesex,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167122,2019-05-10,"Lord's, London",Lancashire,Middlesex,11,2,18.2,11,1,9.1,22,3,13.6,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167123 (2),2019-05-12,"The Rose Bowl, Southampton",Lancashire,Hampshire,11,2,18.2,11,4,36.4,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167123,2019-05-12,"The Rose Bowl, Southampton",Lancashire,Hampshire,11,2,18.2,11,4,36.4,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167124 (2),2019-05-12,"Trent Bridge, Nottingham",Somerset,Nottinghamshire,11,3,27.3,11,5,45.5,22,8,36.4,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167124,2019-05-12,"Trent Bridge, Nottingham",Somerset,Nottinghamshire,11,3,27.3,11,5,45.5,22,8,36.4,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167125 (2),2019-05-25,"Lord's, London",Hampshire,Somerset,11,3,27.3,11,3,27.3,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1167125,2019-05-25,"Lord's, London",Hampshire,Somerset,11,3,27.3,11,3,27.3,22,6,27.3,Tier 4 - Poor,4,ODM,male,Royal London One-Day Cup,True
1168016,2019-06-06,Grace Road,England,West Indies,11,0,0.0,11,1,9.1,22,1,4.5,Tier 4 - Poor,4,ODI,female,ICC Women's Championship,True
1168017,2019-06-09,"County Ground, New Road",England,West Indies,11,0,0.0,11,1,9.1,22,1,4.5,Tier 4 - Poor,4,ODI,female,ICC Women's Championship,True
1168018,2019-06-13,County Ground,England,West Indies,11,0,0.0,11,1,9.1,22,1,4.5,Tier 4 - Poor,4,ODI,female,ICC Women's Championship,True
1168022,2019-07-02,Grace Road,England,Australia,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,Australia Women tour of England,True
1168023,2019-07-04,Grace Road,England,Australia,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,Australia Women tour of England,True
1168024,2019-07-07,St Lawrence Ground,Australia,England,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,Australia Women tour of England,True
1168164,2019-02-11,Senwes Park,South Africa,Sri Lanka,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,Sri Lanka in South Africa ODI Series,True
1168165,2019-02-14,Senwes Park,South Africa,Sri Lanka,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,Sri Lanka in South Africa ODI Series,True
1168166,2019-02-17,Senwes Park,Sri Lanka,South Africa,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,Sri Lanka in South Africa ODI Series,True
1168242,2019-03-02,"Rajiv Gandhi International Stadium, Uppal",Australia,India,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Australia tour of India,True
1168243,2019-03-05,"Vidarbha Cricket Association Stadium, Jamtha",India,Australia,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,Australia tour of India,True
1168244,2019-03-08,JSCA International Stadium Complex,Australia,India,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,Australia tour of India,True
1168245,2019-03-10,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,Australia,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Australia tour of India,True
1168246,2019-03-13,Arun Jaitley Stadium,Australia,India,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Australia tour of India,True
1168508,2019-05-05,Castle Avenue,West Indies,Ireland,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Ireland Tri-Nation Series,True
1168509,2019-05-07,Castle Avenue,West Indies,Bangladesh,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Ireland Tri-Nation Series,True
1168511,2019-05-11,"The Village, Malahide",Ireland,West Indies,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Ireland Tri-Nation Series,True
1168512,2019-05-13,"The Village, Malahide",West Indies,Bangladesh,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Ireland Tri-Nation Series,True
1168513,2019-05-15,Castle Avenue,Ireland,Bangladesh,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Ireland Tri-Nation Series,True
1168514,2019-05-17,"The Village, Malahide",West Indies,Bangladesh,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Ireland Tri-Nation Series,True
1168517,2019-07-01,"Bready Cricket Club, Magheramason",Zimbabwe,Ireland,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Netherlands and Ireland,True
1168518,2019-07-04,"Civil Service Cricket Club, Stormont",Ireland,Zimbabwe,11,9,81.8,11,11,100.0,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Netherlands and Ireland,True
1168519,2019-07-07,"Civil Service Cricket Club, Stormont",Zimbabwe,Ireland,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Netherlands and Ireland,True
1169332,2019-05-21,"Grange Cricket Club, Raeburn Place",Sri Lanka,Scotland,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Sri Lanka tour of England and Scotland,True
1170454,2019-01-25,ICC Academy,Nepal,United Arab Emirates,11,9,81.8,11,7,63.6,22,16,72.7,Tier 2 - Good,2,ODI,male,Nepal tour of United Arab Emirates,True
1170455,2019-01-26,ICC Academy,Nepal,United Arab Emirates,11,10,90.9,11,9,81.8,22,19,86.4,Tier 1 - Excellent,1,ODI,male,Nepal tour of United Arab Emirates,True
1170456,2019-01-28,ICC Academy,United Arab Emirates,Nepal,11,8,72.7,11,9,81.8,22,17,77.3,Tier 2 - Good,2,ODI,male,Nepal tour of United Arab Emirates,True
1172160,2019-02-22,Wankhede Stadium,India,England,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,England Women tour of India,True
1172161,2019-02-25,Wankhede Stadium,England,India,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,England Women tour of India,True
1172162,2019-02-28,Wankhede Stadium,India,England,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,England Women tour of India,True
1172210,2019-02-07,Dubai International Cricket Stadium,West Indies,Pakistan,11,1,9.1,11,0,0.0,22,1,4.5,Tier 4 - Poor,4,ODI,female,Pakistan vs West Indies ODI Series,True
1172211,2019-02-09,ICC Academy,Pakistan,West Indies,11,0,0.0,11,1,9.1,22,1,4.5,Tier 4 - Poor,4,ODI,female,Pakistan vs West Indies ODI Series,True
1174238,2019-03-22,Sharjah Cricket Stadium,Pakistan,Australia,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Australia tour of United Arab Emirates,True
1174239,2019-03-24,Sharjah Cricket Stadium,Pakistan,Australia,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Australia tour of United Arab Emirates,True
1174240,2019-03-27,Sheikh Zayed Stadium,Australia,Pakistan,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,Australia tour of United Arab Emirates,True
1174241,2019-03-29,Dubai International Cricket Stadium,Australia,Pakistan,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Australia tour of United Arab Emirates,True
1174242,2019-03-31,Dubai International Cricket Stadium,Australia,Pakistan,11,11,100.0,11,8,72.7,22,19,86.4,Tier 1 - Excellent,1,ODI,male,Australia tour of United Arab Emirates,True
1174828,2019-04-20,Wanderers Cricket Ground,Papua New Guinea,Namibia,11,11,100.0,11,8,72.7,22,19,86.4,Tier 1 - Excellent,1,ODM,male,ICC World Cricket League Division Two,True
1174829,2019-04-20,Affies Park,Canada,Hong Kong,11,7,63.6,11,5,45.5,22,12,54.5,Tier 3 - Fair,3,ODM,male,ICC World Cricket League Division Two,True
1174830,2019-04-20,United Cricket Club Ground,United States of America,Oman,11,8,72.7,11,10,90.9,22,18,81.8,Tier 1 - Excellent,1,ODM,male,ICC World Cricket League Division Two,True
1174831,2019-04-21,Wanderers Cricket Ground,United States of America,Namibia,11,10,90.9,11,8,72.7,22,18,81.8,Tier 1 - Excellent,1,ODM,male,ICC World Cricket League Division Two,True
1174832,2019-04-21,Affies Park,Oman,Canada,11,10,90.9,11,6,54.5,22,16,72.7,Tier 2 - Good,2,ODM,male,ICC World Cricket League Division Two,True
1174833,2019-04-21,United Cricket Club Ground,Hong Kong,Papua New Guinea,11,5,45.5,11,10,90.9,22,15,68.2,Tier 2 - Good,2,ODM,male,ICC World Cricket League Division Two,True
1174834,2019-04-23,Wanderers Cricket Ground,Hong Kong,Oman,11,5,45.5,11,10,90.9,22,15,68.2,Tier 2 - Good,2,ODM,male,ICC World Cricket League Division Two,True
1174835,2019-04-23,Affies Park,Papua New Guinea,United States of America,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODM,male,ICC World Cricket League Division Two,True
1174836,2019-04-23,United Cricket Club Ground,Namibia,Canada,11,8,72.7,11,6,54.5,22,14,63.6,Tier 3 - Fair,3,ODM,male,ICC World Cricket League Division Two,True
1174837,2019-04-24,Wanderers Cricket Ground,Papua New Guinea,Canada,11,11,100.0,11,5,45.5,22,16,72.7,Tier 2 - Good,2,ODM,male,ICC World Cricket League Division Two,True
1174838,2019-04-24,Affies Park,Namibia,Oman,11,8,72.7,11,10,90.9,22,18,81.8,Tier 1 - Excellent,1,ODM,male,ICC World Cricket League Division Two,True
1174839,2019-04-24,United Cricket Club Ground,United States of America,Hong Kong,11,9,81.8,11,5,45.5,22,14,63.6,Tier 3 - Fair,3,ODM,male,ICC World Cricket League Division Two,True
1174840,2019-04-26,Wanderers Cricket Ground,Canada,United States of America,11,5,45.5,11,10,90.9,22,15,68.2,Tier 2 - Good,2,ODM,male,ICC World Cricket League Division Two,True
1174841,2019-04-26,Affies Park,Namibia,Hong Kong,11,9,81.8,11,5,45.5,22,14,63.6,Tier 3 - Fair,3,ODM,male,ICC World Cricket League Division Two,True
1174842,2019-04-26,United Cricket Club Ground,Papua New Guinea,Oman,11,10,90.9,11,9,81.8,22,19,86.4,Tier 1 - Excellent,1,ODM,male,ICC World Cricket League Division Two,True
1174843,2019-04-27,United Cricket Club Ground,Hong Kong,Canada,11,5,45.5,11,6,54.5,22,11,50.0,Tier 3 - Fair,3,ODM,male,ICC World Cricket League Division Two,True
1174844,2019-04-27,Affies Park,United States of America,Papua New Guinea,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC World Cricket League Division Two,True
1174845,2019-04-27,Wanderers Cricket Ground,Namibia,Oman,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC World Cricket League Division Two,True
1176432,2019-03-16,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",England,Sri Lanka,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,England Women in Sri Lanka ODI Series,True
1176433,2019-03-18,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,England,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,England Women in Sri Lanka ODI Series,True
1176434,2019-03-21,FTZ Sports Complex (BOI),Sri Lanka,England,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,England Women in Sri Lanka ODI Series,True
1177015,2019-05-06,Senwes Park,South Africa,Pakistan,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,Pakistan Women tour of South Africa,True
1177016,2019-05-09,Senwes Park,Pakistan,South Africa,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,Pakistan Women tour of South Africa,True
1177017,2019-05-12,Willowmoore Park,South Africa,Pakistan,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,Pakistan Women tour of South Africa,True
1178130,2019-04-24,La Manga Club Top Ground,Northern Knights,North-West Warriors,11,3,27.3,11,5,45.5,22,8,36.4,Tier 4 - Poor,4,ODM,male,Cricket Ireland Inter-Provincial Limited Over Cup,True
1178131,2019-04-25,La Manga Club Top Ground,Northern Knights,Leinster Lightning,11,3,27.3,11,9,81.8,22,12,54.5,Tier 3 - Fair,3,ODM,male,Cricket Ireland Inter-Provincial Limited Over Cup,True
1178132,2019-05-23,"Bready Cricket Club, Magheramason, Bready",Leinster Lightning,North-West Warriors,11,8,72.7,11,3,27.3,22,11,50.0,Tier 3 - Fair,3,ODM,male,Cricket Ireland Inter-Provincial Limited Over Cup,True
1178133,2019-05-27,"Civil Service Cricket Club, Stormont, Belfast",North-West Warriors,Northern Knights,11,3,27.3,11,3,27.3,22,6,27.3,Tier 4 - Poor,4,ODM,male,Cricket Ireland Inter-Provincial Limited Over Cup,True
1178134,2019-06-27,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,Northern Knights,11,9,81.8,11,3,27.3,22,12,54.5,Tier 3 - Fair,3,ODM,male,Cricket Ireland Inter-Provincial Limited Over Cup,True
1178135,2019-08-20,"Civil Service Cricket Club, Stormont, Belfast",Northern Knights,Leinster Lightning,11,3,27.3,11,9,81.8,22,12,54.5,Tier 3 - Fair,3,ODM,male,Cricket Ireland Inter-Provincial Limited Over Cup,True
1178137,2019-08-26,"Woodvale Road, Eglinton",Northern Knights,North-West Warriors,11,3,27.3,11,5,45.5,22,8,36.4,Tier 4 - Poor,4,ODM,male,Cricket Ireland Inter-Provincial Limited Over Cup,True
1179272,2019-04-10,Harare Sports Club,United Arab Emirates,Zimbabwe,11,8,72.7,11,11,100.0,22,19,86.4,Tier 1 - Excellent,1,ODI,male,United Arab Emirates tour of Zimbabwe,True
1179273,2019-04-12,Harare Sports Club,United Arab Emirates,Zimbabwe,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,United Arab Emirates tour of Zimbabwe,True
1179275,2019-04-16,Harare Sports Club,United Arab Emirates,Zimbabwe,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,United Arab Emirates tour of Zimbabwe,True
1183513,2019-10-05,Allan Border Field,Australia,Sri Lanka,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,ICC Women's Championship,True
1183514,2019-10-07,Allan Border Field,Australia,Sri Lanka,11,0,0.0,11,0,0.0,22,0,0.0,Tier 4 - Poor,4,ODI,female,ICC Women's Championship,True
