match_id,date,venue,team_a,team_b,team_a_players_total,team_a_players_known,team_a_coverage,team_b_players_total,team_b_players_known,team_b_coverage,total_players,known_players,total_coverage,tier,tier_num,match_type,gender,event,has_outcome
1263161,2021-07-20,"Kensington Oval, Bridgetown, Barbados",Australia,West Indies,11,7,63.6,11,11,100.0,22,18,81.8,Tier 1 - Excellent,1,ODI,male,Australia tour of West Indies,True
1263162,2021-07-22,"Kensington Oval, Bridgetown, Barbados",Australia,West Indies,11,6,54.5,11,11,100.0,22,17,77.3,Tier 2 - Good,2,ODI,male,Australia tour of West Indies,True
1263163,2021-07-26,"Kensington Oval, Bridgetown, Barbados",West Indies,Australia,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Australia tour of West Indies,True
1267677,2021-07-16,Harare Sports Club,Bangladesh,Zimbabwe,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Bangladesh tour of Zimbabwe,True
1267678,2021-07-18,Harare Sports Club,Zimbabwe,Bangladesh,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Bangladesh tour of Zimbabwe,True
1267679,2021-07-20,Harare Sports Club,Zimbabwe,Bangladesh,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Bangladesh tour of Zimbabwe,True
1271627,2021-09-02,"R Premadasa Stadium, Colombo",Sri Lanka,South Africa,11,8,72.7,11,11,100.0,22,19,86.4,Tier 1 - Excellent,1,ODI,male,South Africa tour of Sri Lanka,True
1271628,2021-09-04,"R Premadasa Stadium, Colombo",South Africa,Sri Lanka,11,10,90.9,11,8,72.7,22,18,81.8,Tier 1 - Excellent,1,ODI,male,South Africa tour of Sri Lanka,True
1271629,2021-09-07,"R Premadasa Stadium, Colombo",Sri Lanka,South Africa,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,South Africa tour of Sri Lanka,True
1272379,2021-09-08,"Civil Service Cricket Club, Stormont, Belfast",Zimbabwe,Ireland,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Ireland and Scotland,True
1272380,2021-09-10,"Civil Service Cricket Club, Stormont, Belfast",Ireland,Zimbabwe,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Ireland and Scotland,True
1272381,2021-09-13,"Civil Service Cricket Club, Stormont, Belfast",Zimbabwe,Ireland,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Ireland and Scotland,True
1275249,2021-09-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Nepal,11,8,72.7,11,10,90.9,22,18,81.8,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1275250,2021-09-14,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Oman,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1275251,2021-09-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Oman,11,8,72.7,11,10,90.9,22,18,81.8,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1275253,2021-09-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Nepal,11,9,81.8,11,10,90.9,22,19,86.4,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1275255,2021-09-25,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Papua New Guinea,Scotland,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1275256,2021-09-26,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Papua New Guinea,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1275257,2021-09-28,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Scotland,Oman,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1275258,2021-09-29,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Scotland,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1275259,2021-10-01,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Oman,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1275260,2021-10-02,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,Oman,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1276293,2021-09-06,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Papua New Guinea,United States of America,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Papua New Guinea v United States of America ODI Series,True
1276294,2021-09-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United States of America,Papua New Guinea,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Papua New Guinea v United States of America ODI Series,True
1276295,2021-09-07,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Nepal,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Nepal v Papua New Guinea ODI Series,True
1276296,2021-09-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Papua New Guinea,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Nepal v Papua New Guinea ODI Series,True
1276907,2022-07-12,"Kennington Oval, London",England,India,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,India tour of England,True
1276908,2022-07-14,"Lord's, London",England,India,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,India tour of England,True
1276909,2022-07-17,"Old Trafford, Manchester",England,India,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,India tour of England,True
1276910,2022-07-19,"Riverside Ground, Chester-le-Street",South Africa,England,12,12,100.0,11,10,90.9,23,22,95.5,Tier 1 - Excellent,1,ODI,male,South Africa tour of England,True
1276911,2022-07-22,"Old Trafford, Manchester",England,South Africa,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,South Africa tour of England,True
1276912,2022-07-24,"Headingley, Leeds",South Africa,England,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,South Africa tour of England,True
1277073,2021-11-26,"SuperSport Park, Centurion",South Africa,Netherlands,11,8,72.7,11,10,90.9,22,18,81.8,Tier 1 - Excellent,1,ODI,male,Netherlands tour of South Africa,True
1277082,2022-01-19,"Boland Park, Paarl",South Africa,India,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,India tour of South Africa,True
1277083,2022-01-21,"Boland Park, Paarl",India,South Africa,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,India tour of South Africa,True
1277084,2022-01-23,"Newlands, Cape Town",South Africa,India,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,India tour of South Africa,True
1277085,2022-01-08,"Sabina Park, Kingston, Jamaica",West Indies,Ireland,11,9,81.8,12,11,91.7,23,20,86.7,Tier 1 - Excellent,1,ODI,male,Ireland tour of United States of America and West Indies,True
1277086,2022-01-13,"Sabina Park, Kingston, Jamaica",West Indies,Ireland,11,9,81.8,11,10,90.9,22,19,86.4,Tier 1 - Excellent,1,ODI,male,Ireland tour of United States of America and West Indies,True
1277087,2022-01-16,"Sabina Park, Kingston, Jamaica",West Indies,Ireland,11,9,81.8,11,10,90.9,22,19,86.4,Tier 1 - Excellent,1,ODI,male,Ireland tour of United States of America and West Indies,True
1277097,2022-03-18,"SuperSport Park, Centurion",Bangladesh,South Africa,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Bangladesh tour of South Africa,True
1277098,2022-03-20,"The Wanderers Stadium, Johannesburg",Bangladesh,South Africa,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Bangladesh tour of South Africa,True
1277099,2022-03-23,"SuperSport Park, Centurion",South Africa,Bangladesh,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Bangladesh tour of South Africa,True
1278676,2022-02-06,"Narendra Modi Stadium, Ahmedabad",West Indies,India,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,West Indies tour of India,True
1278677,2022-02-09,"Narendra Modi Stadium, Ahmedabad",India,West Indies,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,West Indies tour of India,True
1278678,2022-02-11,"Narendra Modi Stadium, Ahmedabad",India,West Indies,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,West Indies tour of India,True
1281444,2022-06-17,"VRA Ground, Amstelveen",England,Netherlands,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,England tour of Netherlands,True
1281445,2022-06-19,"VRA Ground, Amstelveen",Netherlands,England,11,9,81.8,11,11,100.0,22,20,90.9,Tier 1 - Excellent,1,ODI,male,England tour of Netherlands,True
1281446,2022-06-22,"VRA Ground, Amstelveen",Netherlands,England,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,England tour of Netherlands,True
1288313,2022-03-29,"Gaddafi Stadium, Lahore",Australia,Pakistan,11,8,72.7,11,9,81.8,22,17,77.3,Tier 2 - Good,2,ODI,male,Australia tour of Pakistan,True
1288314,2022-03-31,"Gaddafi Stadium, Lahore",Australia,Pakistan,11,8,72.7,11,9,81.8,22,17,77.3,Tier 2 - Good,2,ODI,male,Australia tour of Pakistan,True
1288315,2022-04-02,"Gaddafi Stadium, Lahore",Australia,Pakistan,11,9,81.8,11,9,81.8,22,18,81.8,Tier 1 - Excellent,1,ODI,male,Australia tour of Pakistan,True
1288987,2022-03-29,"Bay Oval, Mount Maunganui",Netherlands,New Zealand,11,8,72.7,11,11,100.0,22,19,86.4,Tier 1 - Excellent,1,ODI,male,Netherlands tour of New Zealand,True
1288988,2022-04-02,"Seddon Park, Hamilton",New Zealand,Netherlands,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Netherlands tour of New Zealand,True
1288989,2022-04-04,"Seddon Park, Hamilton",New Zealand,Netherlands,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Netherlands tour of New Zealand,True
1290881,2021-11-26,"Wanderers Cricket Ground, Windhoek",Namibia,Oman,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1294969,2022-01-16,Pallekele International Cricket Stadium,Zimbabwe,Sri Lanka,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Sri Lanka,True
1294970,2022-01-18,Pallekele International Cricket Stadium,Zimbabwe,Sri Lanka,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Sri Lanka,True
1294971,2022-01-21,Pallekele International Cricket Stadium,Sri Lanka,Zimbabwe,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Sri Lanka,True
1299586,2022-02-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,United Arab Emirates,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1299587,2022-02-06,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,United Arab Emirates,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1299588,2022-02-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,United Arab Emirates,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302349,2022-05-31,"VRA Ground, Amstelveen",Netherlands,West Indies,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,West Indies tour of Netherlands,True
1302350,2022-06-02,"VRA Ground, Amstelveen",Netherlands,West Indies,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,West Indies tour of Netherlands,True
1302351,2022-06-04,"VRA Ground, Amstelveen",West Indies,Netherlands,11,9,81.8,11,11,100.0,22,20,90.9,Tier 1 - Excellent,1,ODI,male,West Indies tour of Netherlands,True
1302616,2022-03-05,"ICC Academy, Dubai",Oman,United Arab Emirates,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302617,2022-03-06,"ICC Academy, Dubai",Namibia,Oman,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302618,2022-03-08,"ICC Academy, Dubai",Namibia,United Arab Emirates,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302619,2022-03-09,"ICC Academy, Dubai",Oman,United Arab Emirates,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302620,2022-03-11,Sharjah Cricket Stadium,Namibia,Oman,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302621,2022-03-12,Sharjah Cricket Stadium,United Arab Emirates,Namibia,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302622,2022-03-14,Dubai International Cricket Stadium,Oman,Namibia,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302623,2022-03-15,Sharjah Cricket Stadium,Papua New Guinea,United Arab Emirates,11,9,81.8,11,11,100.0,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302624,2022-03-16,Sharjah Cricket Stadium,Papua New Guinea,Nepal,11,9,81.8,11,10,90.9,22,19,86.4,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302625,2022-03-18,Dubai International Cricket Stadium,United Arab Emirates,Nepal,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302626,2022-03-19,Dubai International Cricket Stadium,United Arab Emirates,Papua New Guinea,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302627,2022-03-21,Dubai International Cricket Stadium,United Arab Emirates,Nepal,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1302628,2022-03-22,Dubai International Cricket Stadium,Papua New Guinea,Nepal,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1303309,2022-07-10,"The Village, Malahide, Dublin",Ireland,New Zealand,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,New Zealand tour of Ireland,True
1303310,2022-07-12,"The Village, Malahide, Dublin",Ireland,New Zealand,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,New Zealand tour of Ireland,True
1303311,2022-07-15,"The Village, Malahide, Dublin",New Zealand,Ireland,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,New Zealand tour of Ireland,True
1305496,2022-03-25,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,Nepal,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Papua New Guinea tour of Nepal,True
1305497,2022-03-26,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Papua New Guinea,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Papua New Guinea tour of Nepal,True
1307296,2022-06-14,Pallekele International Cricket Stadium,Sri Lanka,Australia,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,Australia tour of Sri Lanka,True
1307297,2022-06-16,Pallekele International Cricket Stadium,Sri Lanka,Australia,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Australia tour of Sri Lanka,True
1307298,2022-06-19,"R Premadasa Stadium, Colombo",Australia,Sri Lanka,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Australia tour of Sri Lanka,True
1307299,2022-06-21,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Australia tour of Sri Lanka,True
1307300,2022-06-24,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Australia tour of Sri Lanka,True
1307479,2022-07-31,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,New Zealand,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,New Zealand tour of Scotland,True
1308244,2022-04-09,Dubai International Cricket Stadium,Scotland,Papua New Guinea,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1308245,2022-04-10,Dubai International Cricket Stadium,Scotland,Oman,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1308246,2022-04-12,Dubai International Cricket Stadium,Papua New Guinea,Oman,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1308247,2022-04-13,Dubai International Cricket Stadium,Scotland,Papua New Guinea,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1308248,2022-04-15,Dubai International Cricket Stadium,Oman,Scotland,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1308249,2022-04-16,Dubai International Cricket Stadium,Oman,Papua New Guinea,11,10,90.9,11,9,81.8,22,19,86.4,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1311737,2022-08-16,"Hazelaarweg, Rotterdam",Pakistan,Netherlands,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Pakistan tour of Netherlands,True
1311738,2022-08-18,"Hazelaarweg, Rotterdam",Netherlands,Pakistan,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Pakistan tour of Netherlands,True
1311739,2022-08-21,"Hazelaarweg, Rotterdam",Pakistan,Netherlands,11,7,63.6,11,11,100.0,22,18,81.8,Tier 1 - Excellent,1,ODI,male,Pakistan tour of Netherlands,True
1312798,2022-05-28,"Choice Moosa Stadium, Pearland",United States of America,Scotland,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312799,2022-05-29,"Choice Moosa Stadium, Pearland",Scotland,United States of America,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312800,2022-05-31,"Moosa Cricket Stadium, Pearland",United Arab Emirates,Scotland,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312801,2022-06-01,"Moosa Cricket Stadium, Pearland",United Arab Emirates,United States of America,11,9,81.8,11,11,100.0,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312802,2022-06-03,"Moosa Cricket Stadium, Pearland",Scotland,United Arab Emirates,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312803,2022-06-04,"Moosa Cricket Stadium, Pearland",United States of America,United Arab Emirates,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312804,2022-06-08,"Moosa Cricket Stadium, Pearland",United States of America,Oman,11,9,81.8,11,11,100.0,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312805,2022-06-09,"Moosa Cricket Stadium, Pearland",Oman,Nepal,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312806,2022-06-11,"Moosa Cricket Stadium, Pearland",Nepal,United States of America,11,10,90.9,11,9,81.8,22,19,86.4,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312807,2022-06-12,"Moosa Cricket Stadium, Pearland",Oman,United States of America,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312808,2022-06-14,"Moosa Cricket Stadium, Pearland",Oman,Nepal,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1312809,2022-06-15,"Moosa Cricket Stadium, Pearland",United States of America,Nepal,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1315038,2022-06-08,Multan Cricket Stadium,West Indies,Pakistan,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,West Indies tour of Pakistan,True
1315039,2022-06-10,Multan Cricket Stadium,Pakistan,West Indies,11,9,81.8,11,10,90.9,22,19,86.4,Tier 1 - Excellent,1,ODI,male,West Indies tour of Pakistan,True
1315040,2022-06-12,Multan Cricket Stadium,Pakistan,West Indies,11,8,72.7,11,11,100.0,22,19,86.4,Tier 1 - Excellent,1,ODI,male,West Indies tour of Pakistan,True
1317152,2022-07-10,"Providence Stadium, Guyana",West Indies,Bangladesh,11,10,90.9,11,10,90.9,22,20,90.9,Tier 1 - Excellent,1,ODI,male,Bangladesh tour of West Indies,True
1317153,2022-07-13,"Providence Stadium, Guyana",West Indies,Bangladesh,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Bangladesh tour of West Indies,True
1317154,2022-07-16,"Providence Stadium, Guyana",West Indies,Bangladesh,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Bangladesh tour of West Indies,True
1317476,2022-08-28,"Tony Ireland Stadium, Townsville",Zimbabwe,Australia,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Australia,True
1317477,2022-08-31,"Tony Ireland Stadium, Townsville",Zimbabwe,Australia,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Australia,True
1317478,2022-09-03,"Riverway Stadium, Townsville",Australia,Zimbabwe,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,Zimbabwe tour of Australia,True
1317479,2022-09-06,"Cazaly's Stadium, Cairns",New Zealand,Australia,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,New Zealand tour of Australia,True
1317480,2022-09-08,"Cazaly's Stadium, Cairns",Australia,New Zealand,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,New Zealand tour of Australia,True
1317481,2022-09-11,"Cazaly's Stadium, Cairns",Australia,New Zealand,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,New Zealand tour of Australia,True
1317489,2022-11-17,Adelaide Oval,England,Australia,11,8,72.7,11,11,100.0,22,19,86.4,Tier 1 - Excellent,1,ODI,male,England tour of Australia,True
1317490,2022-11-19,Sydney Cricket Ground,Australia,England,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,England tour of Australia,True
1317491,2022-11-22,Melbourne Cricket Ground,Australia,England,11,11,100.0,12,10,83.3,23,21,91.7,Tier 1 - Excellent,1,ODI,male,England tour of Australia,True
1317900,2022-07-22,"Queen's Park Oval, Port of Spain, Trinidad",India,West Indies,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,India tour of West Indies,True
1317901,2022-07-24,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,India,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,India tour of West Indies,True
1317902,2022-07-27,"Queen's Park Oval, Port of Spain, Trinidad",India,West Indies,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,India tour of West Indies,True
1317911,2022-08-17,"Kensington Oval, Bridgetown, Barbados",New Zealand,West Indies,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,New Zealand tour of West Indies,True
1317912,2022-08-19,"Kensington Oval, Bridgetown, Barbados",New Zealand,West Indies,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,New Zealand tour of West Indies,True
1317913,2022-08-21,"Kensington Oval, Bridgetown, Barbados",West Indies,New Zealand,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,New Zealand tour of West Indies,True
1322031,2022-07-11,"Cambusdoon New Ground, Ayr",Namibia,Nepal,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1322032,2022-07-13,"Titwood, Glasgow",Scotland,Nepal,11,10,90.9,11,9,81.8,22,19,86.4,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1322033,2022-07-14,"Titwood, Glasgow",Namibia,Scotland,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1322034,2022-07-16,"Cambusdoon New Ground, Ayr",Namibia,Nepal,11,11,100.0,11,9,81.8,22,20,90.9,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1322035,2022-07-17,"Titwood, Glasgow",Nepal,Scotland,11,10,90.9,11,11,100.0,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1322036,2022-08-10,"Mannofield Park, Aberdeen",Scotland,United Arab Emirates,11,11,100.0,11,10,90.9,22,21,95.5,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
1322037,2022-08-11,"Mannofield Park, Aberdeen",United Arab Emirates,United States of America,11,11,100.0,11,11,100.0,22,22,100.0,Tier 1 - Excellent,1,ODI,male,ICC Men's Cricket World Cup League 2,True
