match_id,date,venue,team,opposition,season_year,season_month,gender,match_type,event_name,match_number,toss_won,toss_decision_bat,toss_decision_field,team_team_batting_avg,team_team_strike_rate,team_team_total_runs,team_elite_batsmen,team_star_batsmen,team_power_hitters,team_team_bowling_avg,team_team_economy,team_team_total_wickets,team_elite_bowlers,team_star_bowlers,team_all_rounder_count,team_wicketkeeper_count,team_elite_players,team_star_players,team_avg_star_rating,team_team_balance,team_team_depth,team_known_players_count,opp_team_batting_avg,opp_team_strike_rate,opp_team_total_runs,opp_elite_batsmen,opp_star_batsmen,opp_power_hitters,opp_team_bowling_avg,opp_team_economy,opp_team_total_wickets,opp_elite_bowlers,opp_star_bowlers,opp_all_rounder_count,opp_wicketkeeper_count,opp_elite_players,opp_star_players,opp_avg_star_rating,opp_team_balance,opp_team_depth,opp_known_players_count,batting_advantage,star_advantage,elite_advantage,team_recent_avg,team_form_matches,opposition_recent_avg,h2h_avg_runs,h2h_matches,h2h_win_rate,venue_avg_runs,venue_high_score,venue_low_score,venue_runs_std,venue_matches,pitch_bounce,pitch_swing,humidity,temperature,total_runs
64814,2002-12-29,"McLean Park, Napier",New Zealand,India,2002,12,male,ODI,India tour of New Zealand,2,0,0,1,22.8,73.42,15501,0,1,0,37.11,5.06,546,2,2,5,1,0,1,5.1,0.614,3,10,20.97,63.96,22330,0,0,0,35.06,4.66,600,2,3,7,1,0,3,5.4,0.598,5,10,-12.260000000000002,-2,0,228.0,0,228.0,228.0,0,0.0,228.0,350,150,50.0,0,1.0028636363636365,0.7072727272727273,61.884485051776934,27.46953250178623,254
64814,2002-12-29,"McLean Park, Napier",India,New Zealand,2002,12,male,ODI,India tour of New Zealand,2,1,0,1,20.97,63.96,22330,0,0,0,35.06,4.66,600,2,3,7,1,0,3,5.4,0.598,5,10,22.8,73.42,15501,0,1,0,37.11,5.06,546,2,2,5,1,0,1,5.1,0.614,3,10,-16.14,2,0,228.0,0,228.0,228.0,0,0.0,228.0,350,150,50.0,0,1.0028636363636365,0.7072727272727273,61.884485051776934,27.46953250178623,219
64815,2003-01-01,"Jade Stadium, Christchurch",India,New Zealand,2003,1,male,ODI,India tour of New Zealand,3,1,1,0,21.63,64.39,22592,0,0,0,34.36,4.58,595,2,4,7,1,0,3,5.4,0.63,5,10,22.8,73.42,15501,0,1,0,37.11,5.06,546,2,2,5,1,0,1,5.1,0.614,3,10,-15.48,2,0,219.0,1,254.0,219.0,1,0.0,228.0,350,150,50.0,0,0.8304232804232804,0.7232804232804232,71.24841743707492,32.20138359430434,108
64815,2003-01-01,"Jade Stadium, Christchurch",New Zealand,India,2003,1,male,ODI,India tour of New Zealand,3,0,1,0,22.8,73.42,15501,0,1,0,37.11,5.06,546,2,2,5,1,0,1,5.1,0.614,3,10,21.63,64.39,22592,0,0,0,34.36,4.58,595,2,4,7,1,0,3,5.4,0.63,5,10,-11.559999999999999,-2,0,254.0,1,219.0,254.0,1,1.0,228.0,350,150,50.0,0,0.8304232804232804,0.7232804232804232,71.24841743707492,32.20138359430434,109
64816,2003-01-04,"Davies Park, Queenstown",India,New Zealand,2003,1,male,ODI,India tour of New Zealand,4,0,0,1,20.06,63.09,21954,0,0,0,35.33,4.75,565,1,5,8,2,0,3,5.05,0.568,4,11,22.76,75.66,17761,0,1,0,37.82,4.72,636,2,3,7,1,0,2,5.27,0.602,4,11,-17.76,1,0,163.5,2,181.5,163.5,2,0.0,228.0,350,150,50.0,0,0.8751748251748253,0.6426573426573426,70.00836753692909,27.051997121822897,122
64816,2003-01-04,"Davies Park, Queenstown",New Zealand,India,2003,1,male,ODI,India tour of New Zealand,4,1,0,1,22.76,75.66,17761,0,1,0,37.82,4.72,636,2,3,7,1,0,2,5.27,0.602,4,11,20.06,63.09,21954,0,0,0,35.33,4.75,565,1,5,8,2,0,3,5.05,0.568,4,11,-12.569999999999997,-1,0,181.5,2,163.5,181.5,2,0.5,228.0,350,150,50.0,0,0.8751748251748253,0.6426573426573426,70.00836753692909,27.051997121822897,123
64817,2003-01-08,"Westpac Stadium, Wellington",New Zealand,India,2003,1,male,ODI,India tour of New Zealand,5,1,1,0,21.39,71.18,15381,0,1,0,39.65,4.51,450,3,3,7,1,0,2,5.23,0.539,5,11,21.73,62.11,27449,0,1,0,39.72,4.78,513,2,4,9,1,0,4,5.41,0.547,5,11,-18.33,-2,0,162.0,3,149.66666666666666,162.0,3,0.3333333333333333,228.0,350,150,50.0,0,0.8873942917547568,0.7143763213530655,75.30882599197918,29.27733542395097,168
64817,2003-01-08,"Westpac Stadium, Wellington",India,New Zealand,2003,1,male,ODI,India tour of New Zealand,5,0,1,0,21.73,62.11,27449,0,1,0,39.72,4.78,513,2,4,9,1,0,4,5.41,0.547,5,11,21.39,71.18,15381,0,1,0,39.65,4.51,450,3,3,7,1,0,2,5.23,0.539,5,11,-17.919999999999998,2,0,149.66666666666666,3,162.0,149.66666666666666,3,0.0,228.0,350,150,50.0,0,0.8873942917547568,0.7143763213530655,75.30882599197918,29.27733542395097,169
65634,2003-01-09,Sydney Cricket Ground,Sri Lanka,Australia,2003,1,male,ODI,VB Series,6,0,0,1,22.9,67.96,28855,0,1,0,33.1,4.8,489,2,3,6,1,0,3,5.55,0.692,6,10,28.92,74.78,28983,0,4,0,37.89,4.63,616,3,2,5,1,1,4,6.25,0.763,7,10,-14.990000000000002,-1,-1,228.0,0,228.0,228.0,0,0.0,228.0,350,150,50.0,0,1.107,0.6,69.0293413704312,28.23786422046638,343
65634,2003-01-09,Sydney Cricket Ground,Australia,Sri Lanka,2003,1,male,ODI,VB Series,6,1,0,1,28.92,74.78,28983,0,4,0,37.89,4.63,616,3,2,5,1,1,4,6.25,0.763,7,10,22.9,67.96,28855,0,1,0,33.1,4.8,489,2,3,6,1,0,3,5.55,0.692,6,10,-4.18,1,1,228.0,0,228.0,228.0,0,0.0,228.0,350,150,50.0,0,1.107,0.6,69.0293413704312,28.23786422046638,264
65635,2003-01-11,"Bellerive Oval, Hobart",Australia,England,2003,1,male,ODI,VB Series,7,1,1,0,25.63,71.0,25412,0,4,0,34.22,4.43,648,4,1,5,1,1,3,6.05,0.749,6,10,18.88,63.08,9005,0,0,0,38.93,4.68,430,2,3,6,0,0,1,5.1,0.485,5,10,-13.3,2,1,264.0,1,228.0,228.0,0,0.0,228.0,350,150,50.0,0,1.0350000000000001,0.52,68.52035287341243,29.27133060016939,271
65635,2003-01-11,"Bellerive Oval, Hobart",England,Australia,2003,1,male,ODI,VB Series,7,0,1,0,18.88,63.08,9005,0,0,0,38.93,4.68,430,2,3,6,0,0,1,5.1,0.485,5,10,25.63,71.0,25412,0,4,0,34.22,4.43,648,4,1,5,1,1,3,6.05,0.749,6,10,-15.34,-2,-1,228.0,0,264.0,228.0,0,0.0,228.0,350,150,50.0,0,1.0350000000000001,0.52,68.52035287341243,29.27133060016939,264
65636,2003-01-13,Sydney Cricket Ground,Sri Lanka,England,2003,1,male,ODI,VB Series,8,1,1,0,22.9,67.96,28855,0,1,0,33.1,4.8,489,2,3,6,1,0,3,5.55,0.692,6,10,18.88,63.08,9005,0,0,0,38.93,4.68,430,2,3,6,0,0,1,5.1,0.485,5,10,-16.03,2,0,343.0,1,264.0,228.0,0,0.0,303.5,343,264,39.5,2,1.037,0.64,69.73135305759644,27.806809353845615,284
65636,2003-01-13,Sydney Cricket Ground,England,Sri Lanka,2003,1,male,ODI,VB Series,8,0,1,0,18.88,63.08,9005,0,0,0,38.93,4.68,430,2,3,6,0,0,1,5.1,0.485,5,10,22.9,67.96,28855,0,1,0,33.1,4.8,489,2,3,6,1,0,3,5.55,0.692,6,10,-14.220000000000002,-2,0,264.0,1,343.0,228.0,0,0.0,303.5,343,264,39.5,2,1.037,0.64,69.73135305759644,27.806809353845615,253
64819,2003-01-14,"Westpac Park, Hamilton",India,New Zealand,2003,1,male,ODI,India tour of New Zealand,7,0,0,1,21.73,62.11,27449,0,1,0,39.72,4.78,513,2,4,9,1,0,4,5.41,0.547,5,11,20.82,73.26,15597,0,0,0,32.56,4.87,531,2,4,7,1,0,1,4.86,0.639,4,11,-10.830000000000002,3,0,154.5,4,163.5,154.5,4,0.0,228.0,350,150,50.0,0,0.8510727969348659,0.6601532567049808,66.8844928996599,26.344989495281514,122
64819,2003-01-14,"Westpac Park, Hamilton",New Zealand,India,2003,1,male,ODI,India tour of New Zealand,7,1,0,1,20.82,73.26,15597,0,0,0,32.56,4.87,531,2,4,7,1,0,1,4.86,0.639,4,11,21.73,62.11,27449,0,1,0,39.72,4.78,513,2,4,9,1,0,4,5.41,0.547,5,11,-18.9,-3,0,163.5,4,154.5,163.5,4,0.25,228.0,350,150,50.0,0,0.8510727969348659,0.6601532567049808,66.8844928996599,26.344989495281514,125
65637,2003-01-15,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sri Lanka,Australia,2003,1,male,ODI,VB Series,9,1,1,0,22.9,67.96,28855,0,1,0,33.1,4.8,489,2,3,6,1,0,3,5.55,0.692,6,10,23.88,65.1,21500,0,3,0,31.49,4.45,668,4,2,5,0,2,3,6.5,0.758,6,10,-8.59,0,-2,313.5,2,267.5,343.0,1,1.0,228.0,350,150,50.0,0,0.9293673469387755,0.6024489795918366,79.79294386692196,29.9273935822824,211
65637,2003-01-15,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia,Sri Lanka,2003,1,male,ODI,VB Series,9,0,1,0,23.88,65.1,21500,0,3,0,31.49,4.45,668,4,2,5,0,2,3,6.5,0.758,6,10,22.9,67.96,28855,0,1,0,33.1,4.8,489,2,3,6,1,0,3,5.55,0.692,6,10,-9.220000000000002,0,2,267.5,2,313.5,264.0,1,1.0,228.0,350,150,50.0,0,0.9293673469387755,0.6024489795918366,79.79294386692196,29.9273935822824,214
65638,2003-01-17,Adelaide Oval,England,Sri Lanka,2003,1,male,ODI,VB Series,10,1,1,0,18.31,61.6,8808,0,0,0,41.25,4.58,433,2,4,6,0,0,1,5.1,0.444,4,10,24.9,66.43,28538,0,1,0,34.59,4.94,317,1,3,5,1,0,3,5.61,0.72,6,9,-16.280000000000005,-2,0,258.5,2,279.3333333333333,253.0,1,1.0,228.0,350,150,50.0,0,1.0390000000000001,0.64,73.75656674210751,27.442056102489577,279
65638,2003-01-17,Adelaide Oval,Sri Lanka,England,2003,1,male,ODI,VB Series,10,0,1,0,24.9,66.43,28538,0,1,0,34.59,4.94,317,1,3,5,1,0,3,5.61,0.72,6,9,18.31,61.6,8808,0,0,0,41.25,4.58,433,2,4,6,0,0,1,5.1,0.444,4,10,-16.35,2,0,279.3333333333333,3,258.5,284.0,1,1.0,228.0,350,150,50.0,0,1.0390000000000001,0.64,73.75656674210751,27.442056102489577,260
65639,2003-01-19,Adelaide Oval,England,Australia,2003,1,male,ODI,VB Series,11,1,1,0,19.83,62.57,8728,0,0,0,43.24,4.57,372,2,3,5,0,0,1,5.22,0.459,4,9,23.72,69.41,24983,0,3,0,34.8,4.57,817,4,3,6,1,3,2,6.65,0.682,6,10,-14.969999999999999,-1,-3,265.3333333333333,3,249.66666666666666,264.0,1,1.0,269.5,279,260,9.5,2,0.8144770408163264,0.6290816326530613,62.32743058931469,28.592541748659094,152
65639,2003-01-19,Adelaide Oval,Australia,England,2003,1,male,ODI,VB Series,11,0,1,0,23.72,69.41,24983,0,3,0,34.8,4.57,817,4,3,6,1,3,2,6.65,0.682,6,10,19.83,62.57,8728,0,0,0,43.24,4.57,372,2,3,5,0,0,1,5.22,0.459,4,9,-19.520000000000003,1,3,249.66666666666666,3,265.3333333333333,271.0,1,1.0,269.5,279,260,9.5,2,0.8144770408163264,0.6290816326530613,62.32743058931469,28.592541748659094,153
65640,2003-01-21,Melbourne Cricket Ground,Sri Lanka,Australia,2003,1,male,ODI,VB Series,12,1,1,0,25.04,63.15,24819,0,1,0,35.4,5.11,129,1,1,3,1,0,2,5.28,0.707,5,9,25.63,70.49,26067,0,4,0,28.29,4.37,542,4,2,5,1,2,4,6.65,0.906,6,10,-3.25,-2,-2,274.5,4,225.5,277.0,2,0.5,228.0,350,150,50.0,0,1.0211428571428571,0.48857142857142855,72.42497293686976,29.55918148775677,214
65640,2003-01-21,Melbourne Cricket Ground,Australia,Sri Lanka,2003,1,male,ODI,VB Series,12,0,1,0,25.63,70.49,26067,0,4,0,28.29,4.37,542,4,2,5,1,2,4,6.65,0.906,6,10,25.04,63.15,24819,0,1,0,35.4,5.11,129,1,1,3,1,0,2,5.28,0.707,5,9,-9.77,2,2,225.5,4,274.5,239.0,2,0.5,228.0,350,150,50.0,0,1.0211428571428571,0.48857142857142855,72.42497293686976,29.55918148775677,215
65641,2003-01-23,Sydney Cricket Ground,England,Australia,2003,1,male,ODI,VB Series,0,1,1,0,19.83,62.57,8728,0,0,0,43.24,4.57,372,2,3,5,0,0,1,5.22,0.459,4,9,25.7,70.02,23640,0,3,0,35.83,4.42,502,4,1,4,1,1,4,6.35,0.717,6,10,-16.0,-3,-1,237.0,4,223.4,208.0,2,0.5,286.0,343,253,34.734708865916815,4,1.0965290806754222,0.5439024390243903,72.6080280895406,29.926909603577418,117
65641,2003-01-23,Sydney Cricket Ground,Australia,England,2003,1,male,ODI,VB Series,0,0,1,0,25.7,70.02,23640,0,3,0,35.83,4.42,502,4,1,4,1,1,4,6.35,0.717,6,10,19.83,62.57,8728,0,0,0,43.24,4.57,372,2,3,5,0,0,1,5.22,0.459,4,9,-17.540000000000003,3,1,223.4,5,237.0,212.0,2,0.5,286.0,343,253,34.734708865916815,4,1.0965290806754222,0.5439024390243903,72.6080280895406,29.926909603577418,118
65642,2003-01-25,Melbourne Cricket Ground,Australia,England,2003,1,male,ODI,VB Series,0,1,1,0,25.7,70.02,23640,0,3,0,35.83,4.42,502,4,1,4,1,1,4,6.35,0.717,6,10,20.75,64.4,10824,0,0,0,40.05,4.49,488,3,3,6,0,0,2,5.5,0.518,5,10,-14.349999999999998,2,1,194.2,5,213.0,180.66666666666666,3,0.3333333333333333,214.5,215,214,0.5,2,0.9530000000000001,0.6599999999999999,71.4230108173245,30.226741796650195,229
65642,2003-01-25,Melbourne Cricket Ground,England,Australia,2003,1,male,ODI,VB Series,0,0,1,0,20.75,64.4,10824,0,0,0,40.05,4.49,488,3,3,6,0,0,2,5.5,0.518,5,10,25.7,70.02,23640,0,3,0,35.83,4.42,502,4,1,4,1,1,4,6.35,0.717,6,10,-15.079999999999998,-2,-1,213.0,5,194.2,177.66666666666666,3,0.3333333333333333,214.5,215,214,0.5,2,0.9530000000000001,0.6599999999999999,71.4230108173245,30.226741796650195,224
65235,2003-02-09,"Newlands, Cape Town",West Indies,South Africa,2003,2,male,ODI,ICC World Cup,1,1,1,0,21.94,64.97,17712,0,1,0,34.8,4.91,162,2,3,5,1,0,3,5.56,0.63,5,9,24.83,82.34,14432,0,3,1,33.27,4.44,366,2,3,5,1,1,2,5.62,0.746,3,8,-11.330000000000002,1,-1,228.0,0,228.0,228.0,0,0.0,228.0,350,150,50.0,0,1.0586122448979594,0.5836734693877551,69.05008319954511,35.77735753945281,278
65235,2003-02-09,"Newlands, Cape Town",South Africa,West Indies,2003,2,male,ODI,ICC World Cup,1,0,1,0,24.83,82.34,14432,0,3,1,33.27,4.44,366,2,3,5,1,1,2,5.62,0.746,3,8,21.94,64.97,17712,0,1,0,34.8,4.91,162,2,3,5,1,0,3,5.56,0.63,5,9,-9.969999999999999,-1,1,228.0,0,228.0,228.0,0,0.0,228.0,350,150,50.0,0,1.0586122448979594,0.5836734693877551,69.05008319954511,35.77735753945281,275
65237,2003-02-10,"Goodyear Park, Bloemfontein",Sri Lanka,New Zealand,2003,2,male,ODI,ICC World Cup,3,0,0,1,22.9,67.96,28855,0,1,0,33.1,4.8,489,2,3,6,1,0,3,5.55,0.692,6,10,21.71,68.95,12171,0,1,0,37.61,4.93,407,3,3,8,0,0,2,5.36,0.577,4,11,-14.71,1,0,262.4,5,155.8,228.0,0,0.0,228.0,350,150,50.0,0,1.0165652173913045,0.6573913043478261,69.67184258167623,30.726316771890925,272
65237,2003-02-10,"Goodyear Park, Bloemfontein",New Zealand,Sri Lanka,2003,2,male,ODI,ICC World Cup,3,1,0,1,21.71,68.95,12171,0,1,0,37.61,4.93,407,3,3,8,0,0,2,5.36,0.577,4,11,22.9,67.96,28855,0,1,0,33.1,4.8,489,2,3,6,1,0,3,5.55,0.692,6,10,-11.39,-1,0,155.8,5,262.4,228.0,0,0.0,228.0,350,150,50.0,0,1.0165652173913045,0.6573913043478261,69.67184258167623,30.726316771890925,225
65238,2003-02-11,"New Wanderers Stadium, Johannesburg",Australia,Pakistan,2003,2,male,ODI,ICC World Cup,4,0,0,1,23.02,73.09,23005,0,3,0,33.78,4.39,620,5,1,6,1,0,4,5.85,0.681,5,10,23.21,75.12,15487,0,0,1,74.96,4.88,418,0,3,3,1,0,0,4.81,0.31,3,8,-51.94,4,0,185.8,5,228.0,228.0,0,0.0,228.0,350,150,50.0,0,1.0633333333333335,0.6822222222222223,77.63504526572692,32.812829246170885,310
65238,2003-02-11,"New Wanderers Stadium, Johannesburg",Pakistan,Australia,2003,2,male,ODI,ICC World Cup,4,1,0,1,23.21,75.12,15487,0,0,1,74.96,4.88,418,0,3,3,1,0,0,4.81,0.31,3,8,23.02,73.09,23005,0,3,0,33.78,4.39,620,5,1,6,1,0,4,5.85,0.681,5,10,-10.57,-4,0,228.0,0,185.8,228.0,0,0.0,228.0,350,150,50.0,0,1.0633333333333335,0.6822222222222223,77.63504526572692,32.812829246170885,228
65239,2003-02-11,"Kingsmead, Durban",Canada,Bangladesh,2003,2,male,ODI,ICC World Cup,5,1,1,0,23.87,69.65,1499,0,0,1,31.06,4.83,16,0,1,1,1,0,0,4.88,0.769,2,4,14.69,55.13,4333,0,0,0,39.83,4.99,296,1,1,4,1,0,0,4.14,0.369,0,7,-15.959999999999997,0,0,228.0,0,228.0,228.0,0,0.0,228.0,350,150,50.0,0,0.8942857142857144,0.8571428571428571,77.75055750993924,31.681286600200504,180
65239,2003-02-11,"Kingsmead, Durban",Bangladesh,Canada,2003,2,male,ODI,ICC World Cup,5,0,1,0,14.69,55.13,4333,0,0,0,39.83,4.99,296,1,1,4,1,0,0,4.14,0.369,0,7,23.87,69.65,1499,0,0,1,31.06,4.83,16,0,1,1,1,0,0,4.88,0.769,2,4,-16.369999999999997,0,0,228.0,0,228.0,228.0,0,0.0,228.0,350,150,50.0,0,0.8942857142857144,0.8571428571428571,77.75055750993924,31.681286600200504,120
65240,2003-02-12,"North West Cricket Stadium, Potchefstroom",Kenya,South Africa,2003,2,male,ODI,ICC World Cup,6,1,1,0,17.91,57.9,3762,0,0,1,34.6,4.85,136,3,2,6,1,0,1,5.1,0.518,2,10,22.53,81.62,14502,0,3,1,32.93,4.53,446,2,4,6,1,1,2,5.44,0.684,3,9,-15.02,-1,-1,228.0,0,275.0,228.0,0,0.0,228.0,350,150,50.0,0,1.0069377990430621,0.5631578947368421,56.578964335842414,34.45432020605119,140
65240,2003-02-12,"North West Cricket Stadium, Potchefstroom",South Africa,Kenya,2003,2,male,ODI,ICC World Cup,6,0,1,0,22.53,81.62,14502,0,3,1,32.93,4.53,446,2,4,6,1,1,2,5.44,0.684,3,9,17.91,57.9,3762,0,0,1,34.6,4.85,136,3,2,6,1,0,1,5.1,0.518,2,10,-12.07,1,1,275.0,1,228.0,228.0,0,0.0,228.0,350,150,50.0,0,1.0069377990430621,0.5631578947368421,56.578964335842414,34.45432020605119,142
65241,2003-02-12,"Boland Bank Park, Paarl",India,Netherlands,2003,2,male,ODI,ICC World Cup,7,1,1,0,22.45,63.83,28276,0,1,0,40.69,4.67,551,3,4,9,1,0,4,5.5,0.552,5,11,16.03,42.5,584,0,0,0,26.96,6.04,22,0,1,2,0,0,0,4.5,0.595,0,3,-4.510000000000002,4,0,148.0,5,228.0,228.0,0,0.0,228.0,350,150,50.0,0,0.846938775510204,0.7081632653061225,71.995611626597,29.883104000823266,204
65241,2003-02-12,"Boland Bank Park, Paarl",Netherlands,India,2003,2,male,ODI,ICC World Cup,7,0,1,0,16.03,42.5,584,0,0,0,26.96,6.04,22,0,1,2,0,0,0,4.5,0.595,0,3,22.45,63.83,28276,0,1,0,40.69,4.67,551,3,4,9,1,0,4,5.5,0.552,5,11,-24.659999999999997,-4,0,228.0,0,148.0,228.0,0,0.0,228.0,350,150,50.0,0,0.846938775510204,0.7081632653061225,71.995611626597,29.883104000823266,136
65242,2003-02-13,"St George's Park, Port Elizabeth",New Zealand,West Indies,2003,2,male,ODI,ICC World Cup,9,0,0,1,22.56,71.38,17461,0,1,0,37.24,4.77,524,4,2,7,1,0,2,5.45,0.606,5,11,21.94,64.97,17712,0,1,0,34.8,4.91,162,2,3,5,1,0,3,5.56,0.63,5,9,-12.239999999999998,-1,0,150.0,5,278.0,228.0,0,0.0,228.0,350,150,50.0,0,0.962,0.64,81.79691417272946,31.756242362064427,241
65242,2003-02-13,"St George's Park, Port Elizabeth",West Indies,New Zealand,2003,2,male,ODI,ICC World Cup,9,1,0,1,21.94,64.97,17712,0,1,0,34.8,4.91,162,2,3,5,1,0,3,5.56,0.63,5,9,22.56,71.38,17461,0,1,0,37.24,4.77,524,4,2,7,1,0,2,5.45,0.606,5,11,-15.3,1,0,278.0,1,150.0,228.0,0,0.0,228.0,350,150,50.0,0,0.962,0.64,81.79691417272946,31.756242362064427,221
65244,2003-02-15,"SuperSport Park, Centurion",India,Australia,2003,2,male,ODI,ICC World Cup,11,1,1,0,22.45,63.83,28276,0,1,0,40.69,4.67,551,3,4,9,1,0,4,5.5,0.552,5,11,25.41,71.2,24188,0,3,0,33.49,4.46,614,4,2,6,1,0,5,6.0,0.759,7,11,-11.040000000000003,-1,0,145.0,5,205.0,228.0,0,0.0,228.0,350,150,50.0,0,0.9270703933747412,0.5815734989648033,71.59831026142513,31.529358263651037,125
65244,2003-02-15,"SuperSport Park, Centurion",Australia,India,2003,2,male,ODI,ICC World Cup,11,0,1,0,25.41,71.2,24188,0,3,0,33.49,4.46,614,4,2,6,1,0,5,6.0,0.759,7,11,22.45,63.83,28276,0,1,0,40.69,4.67,551,3,4,9,1,0,4,5.5,0.552,5,11,-15.279999999999998,1,0,205.0,5,145.0,228.0,0,0.0,228.0,350,150,50.0,0,0.9270703933747412,0.5815734989648033,71.59831026142513,31.529358263651037,128
65245,2003-02-15,"Newlands, Cape Town",Canada,Kenya,2003,2,male,ODI,ICC World Cup,12,1,1,0,23.87,69.65,1499,0,0,1,31.06,4.83,16,0,1,1,1,0,0,4.88,0.769,2,4,17.04,57.65,3988,0,0,1,36.32,4.72,141,3,2,7,1,0,1,5.0,0.469,2,11,-12.45,-1,0,180.0,1,140.0,228.0,0,0.0,276.5,278,275,1.5,2,0.9030612244897959,0.6265306122448979,75.69257567161962,32.295871187714006,197
65245,2003-02-15,"Newlands, Cape Town",Kenya,Canada,2003,2,male,ODI,ICC World Cup,12,0,1,0,17.04,57.65,3988,0,0,1,36.32,4.72,141,3,2,7,1,0,1,5.0,0.469,2,11,23.87,69.65,1499,0,0,1,31.06,4.83,16,0,1,1,1,0,0,4.88,0.769,2,4,-14.02,1,0,140.0,1,180.0,228.0,0,0.0,276.5,278,275,1.5,2,0.9030612244897959,0.6265306122448979,75.69257567161962,32.295871187714006,198
65246,2003-02-16,"Buffalo Park, East London",Netherlands,England,2003,2,male,ODI,ICC World Cup,13,0,0,1,16.03,42.5,584,0,0,0,26.96,6.04,22,0,1,2,0,0,0,4.5,0.595,0,3,20.75,64.4,10824,0,0,0,40.05,4.49,488,3,3,6,0,0,2,5.5,0.518,5,10,-24.019999999999996,-2,0,136.0,1,205.0,228.0,0,0.0,228.0,350,150,50.0,0,0.9420000000000001,0.6466666666666666,91.43849366877181,18.882649400194857,142
65246,2003-02-16,"Buffalo Park, East London",England,Netherlands,2003,2,male,ODI,ICC World Cup,13,1,0,1,20.75,64.4,10824,0,0,0,40.05,4.49,488,3,3,6,0,0,2,5.5,0.518,5,10,16.03,42.5,584,0,0,0,26.96,6.04,22,0,1,2,0,0,0,4.5,0.595,0,3,-6.210000000000001,2,0,205.0,5,136.0,228.0,0,0.0,228.0,350,150,50.0,0,0.9420000000000001,0.6466666666666666,91.43849366877181,18.882649400194857,144
65248,2003-02-16,"New Wanderers Stadium, Johannesburg",South Africa,New Zealand,2003,2,male,ODI,ICC World Cup,15,1,1,0,25.93,80.82,19712,0,3,1,35.34,4.55,381,2,3,6,1,1,3,5.78,0.734,4,9,23.76,73.4,18387,0,1,0,36.08,4.96,527,3,2,7,1,0,2,5.5,0.659,5,11,-10.149999999999999,1,1,208.5,2,176.4,228.0,0,0.0,269.0,310,228,41.0,2,1.1154594594594596,0.447027027027027,77.59748216765388,29.101603872266985,306
65248,2003-02-16,"New Wanderers Stadium, Johannesburg",New Zealand,South Africa,2003,2,male,ODI,ICC World Cup,15,0,1,0,23.76,73.4,18387,0,1,0,36.08,4.96,527,3,2,7,1,0,2,5.5,0.659,5,11,25.93,80.82,19712,0,3,1,35.34,4.55,381,2,3,6,1,1,3,5.78,0.734,4,9,-11.580000000000002,-1,-1,176.4,5,208.5,228.0,0,0.0,269.0,310,228,41.0,2,1.1154594594594596,0.447027027027027,77.59748216765388,29.101603872266985,229
65249,2003-02-18,"Willowmoore Park, Benoni",West Indies,Bangladesh,2003,2,male,ODI,ICC World Cup,16,0,0,1,20.02,64.7,17751,0,1,0,35.54,4.8,192,3,3,6,1,0,3,5.5,0.563,5,10,14.54,51.33,4544,0,0,0,48.06,4.67,91,2,1,4,1,0,0,4.33,0.303,0,6,-28.040000000000003,3,0,249.5,2,120.0,228.0,0,0.0,228.0,350,150,50.0,0,0.9217777777777778,0.7022222222222222,73.0141123563525,31.465004699958367,244
65249,2003-02-18,"Willowmoore Park, Benoni",Bangladesh,West Indies,2003,2,male,ODI,ICC World Cup,16,1,0,1,14.54,51.33,4544,0,0,0,48.06,4.67,91,2,1,4,1,0,0,4.33,0.303,0,6,20.02,64.7,17751,0,1,0,35.54,4.8,192,3,3,6,1,0,3,5.5,0.563,5,10,-21.0,-3,0,120.0,1,249.5,228.0,0,0.0,228.0,350,150,50.0,0,0.9217777777777778,0.7022222222222222,73.0141123563525,31.465004699958367,32
65250,2003-02-19,Harare Sports Club,India,Zimbabwe,2003,2,male,ODI,ICC World Cup,17,0,0,1,22.1,64.38,28258,0,1,0,39.51,4.75,630,2,4,9,1,0,4,5.41,0.559,5,11,20.49,55.88,5952,0,0,0,36.59,4.49,109,2,3,4,1,0,1,5.0,0.56,3,8,-14.490000000000002,3,0,148.4,5,228.0,228.0,0,0.0,228.0,350,150,50.0,0,0.9461111111111111,0.6622222222222223,77.19605928083871,29.523276125816807,255
65250,2003-02-19,Harare Sports Club,Zimbabwe,India,2003,2,male,ODI,ICC World Cup,17,1,0,1,20.49,55.88,5952,0,0,0,36.59,4.49,109,2,3,4,1,0,1,5.0,0.56,3,8,22.1,64.38,28258,0,1,0,39.51,4.75,630,2,4,9,1,0,4,5.41,0.559,5,11,-19.02,-3,0,228.0,0,148.4,228.0,0,0.0,228.0,350,150,50.0,0,0.9461111111111111,0.6622222222222223,77.19605928083871,29.523276125816807,172
65251,2003-02-19,"Boland Bank Park, Paarl",Canada,Sri Lanka,2003,2,male,ODI,ICC World Cup,18,0,0,1,23.87,69.65,1499,0,0,1,31.06,4.83,16,0,1,1,1,0,0,4.88,0.769,2,4,22.9,67.96,28855,0,1,0,33.1,4.8,489,2,3,6,1,0,3,5.55,0.692,6,10,-9.23,-3,0,188.5,2,248.2,228.0,0,0.0,170.0,204,136,34.0,2,0.9647368421052631,1.026315789473684,73.94037077846457,32.86309757381313,36
